date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:17:33	6170/6170	---M--	200	added ('OK')	image/jpeg	etag:%222ac9910-181a-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/newsfeed/10.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/newsfeed/10.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:33	454063/454063	---M-Z	200	added ('OK')	text/html	etag:%222ad2ec4-6edaf-5c3a28dff7280-gzip%22	https://themes.pixelstrap.com/friendbook/html/index-10.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/index-10.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:33	4662/4662	---M--	200	added ('OK')	image/jpeg	etag:%222ac9911-1236-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/newsfeed/11.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/newsfeed/11.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:33	465741/465741	---M-Z	200	added ('OK')	text/html	etag:%222ad2ec5-71b4d-5c3a28e88c6c0-gzip%22	https://themes.pixelstrap.com/friendbook/html/index-11.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/index-11.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:33	7372/7372	---M--	200	added ('OK')	image/jpeg	etag:%222ac991b-1ccc-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/newsfeed/12.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/newsfeed/12.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:34	484432/484432	---M-Z	200	added ('OK')	text/html	etag:%222ad2ec6-76450-5c3a28f02d8c0-gzip%22	https://themes.pixelstrap.com/friendbook/html/index-12.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/index-12.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:34	7185/7185	---M--	200	added ('OK')	image/jpeg	etag:%222ac9938-1c11-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/profile/1.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/profile/1.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:34	3502/3502	---M--	200	added ('OK')	image/jpeg	etag:%222ac9939-dae-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/profile/2.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/profile/2.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:34	231822/231822	---M-Z	200	added ('OK')	text/html	etag:%222ad2ee4-3898e-5c36306187cc0-gzip%22	https://themes.pixelstrap.com/friendbook/html/profile-about.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/profile-about.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:35	6015/6015	---M--	200	added ('OK')	image/jpeg	etag:%222ac9940-177f-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/profile/3.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/profile/3.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:35	237107/237107	---M-Z	200	added ('OK')	text/html	etag:%222ad2ee3-39e33-5c0dd677b6a00-gzip%22	https://themes.pixelstrap.com/friendbook/html/profile-friends.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/profile-friends.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:35	6927/6927	---M--	200	added ('OK')	image/jpeg	etag:%222ac9942-1b0f-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/profile/4.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/profile/4.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:35	268942/268942	---M-Z	200	added ('OK')	text/html	etag:%222ad2ee7-41a8e-5c0dd677b6a00-gzip%22	https://themes.pixelstrap.com/friendbook/html/profile-gallery.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/profile-gallery.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:35	5010/5010	---M--	200	added ('OK')	image/jpeg	etag:%222ac9945-1392-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/profile/5.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/profile/5.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:36	234688/234688	---M-Z	200	added ('OK')	text/html	etag:%222ad2ee5-394c0-5c366d11d6b80-gzip%22	https://themes.pixelstrap.com/friendbook/html/profile-activityfeed.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/profile-activityfeed.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:36	6339/6339	---M--	200	added ('OK')	image/jpeg	etag:%222ac9946-18c3-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/profile/6.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/profile/6.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:36	678768/678768	---M-Z	200	added ('OK')	text/html	etag:%222ad2ee8-a5b70-5c376eb223c80-gzip%22	https://themes.pixelstrap.com/friendbook/html/profile-tab.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/profile-tab.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:36	6484/6484	---M--	200	added ('OK')	image/jpeg	etag:%222ac994e-1954-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/profile/7.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/profile/7.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:37	7163/7163	---M--	200	added ('OK')	image/jpeg	etag:%222ac8532-1bfb-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/favourite/1.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/favourite/1.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:37	181851/181851	---M-Z	200	added ('OK')	text/html	etag:%222ad2ee0-2c65b-5c0b3adcb15c0-gzip%22	https://themes.pixelstrap.com/friendbook/html/page-list.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/page-list.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:37	7719/7719	---M--	200	added ('OK')	image/jpeg	etag:%222ac8543-1e27-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/favourite/2.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/favourite/2.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:37	6088/6088	---M--	200	added ('OK')	image/jpeg	etag:%222ac8536-17c8-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/favourite/3.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/favourite/3.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:37	163525/163525	---M-Z	200	added ('OK')	text/html	etag:%222ad2eec-27ec5-5c35012a29c40-gzip%22	https://themes.pixelstrap.com/friendbook/html/single-about.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/single-about.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:38	4347/4347	---M--	200	added ('OK')	image/jpeg	etag:%222ac853a-10fb-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/favourite/4.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/favourite/4.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:38	257609/257609	---M-Z	200	added ('OK')	text/html	etag:%222ad2eef-3ee49-5c3362b520880-gzip%22	https://themes.pixelstrap.com/friendbook/html/single-reviews.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/single-reviews.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:38	7639/7639	---M--	200	added ('OK')	image/jpeg	etag:%222ac8539-1dd7-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/favourite/5.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/favourite/5.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:38	206818/206818	---M-Z	200	added ('OK')	text/html	etag:%222ad2eed-327e2-5c0b2a61a33c0-gzip%22	https://themes.pixelstrap.com/friendbook/html/single-gallery.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/single-gallery.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:39	5238/5238	---M--	200	added ('OK')	image/jpeg	etag:%222ac990e-1476-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/favourite/6.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/favourite/6.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:39	611361/611361	---M-Z	200	added ('OK')	text/html	etag:%222ad2ee1-95421-5c375362c0dc0-gzip%22	https://themes.pixelstrap.com/friendbook/html/page-tab.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/page-tab.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:39	6759/6759	---M--	200	added ('OK')	image/jpeg	etag:%222ac9925-1a67-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/events.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/events.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:40	5726/5726	---M--	200	added ('OK')	image/jpeg	etag:%222ac9924-165e-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/birthday.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/birthday.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:40	5592/5592	---M--	200	added ('OK')	image/jpeg	etag:%222ac9933-15d8-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/weather.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/weather.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:40	7242/7242	---M--	200	added ('OK')	image/jpeg	etag:%222ac9934-1c4a-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/music.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/music.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:40	4968/4968	---M--	200	added ('OK')	image/jpeg	etag:%222ac9930-1368-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/login.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/login.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:40	4918/4918	---M--	200	added ('OK')	image/jpeg	etag:%222ac9936-1336-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/register.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/register.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:41	60876/60876	---M-Z	200	added ('OK')	text/html	etag:%222ad2ee9-edcc-5bf61d7095800-gzip%22	https://themes.pixelstrap.com/friendbook/html/register.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/register.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:41	3533/3533	---M--	200	added ('OK')	image/jpeg	etag:%222ac992f-dcd-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/help.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/help.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:41	3509/3509	---M--	200	added ('OK')	image/jpeg	etag:%222ac9931-db5-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/messanger.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/messanger.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:41	3956/3956	---M--	200	added ('OK')	image/jpeg	etag:%222ac9932-f74-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/other/setting.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/other/setting.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:42	108238/108238	---M-Z	200	added ('OK')	text/html	etag:%222ad2eda-1a6ce-5c192985a6440-gzip%22	https://themes.pixelstrap.com/friendbook/html/help-article.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/help-article.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:42	4573/4573	---M--	200	added ('OK')	image/jpeg	etag:%222ac8417-11dd-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/home.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/home.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:42	94864/94864	---M-Z	200	added ('OK')	text/html	etag:%222ad2ecf-17290-5c39e2aced380-gzip%22	https://themes.pixelstrap.com/friendbook/html/company-home.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/company-home.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:42	3750/3750	---M--	200	added ('OK')	image/jpeg	etag:%222ac840f-ea6-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/about.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/about.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:42	88241/88241	---M-Z	200	added ('OK')	text/html	etag:%222ad2ec8-158b1-5c0792f147940-gzip%22	https://themes.pixelstrap.com/friendbook/html/about-us.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/about-us.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:43	5247/5247	---M--	200	added ('OK')	image/jpeg	etag:%222ac8414-147f-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/blog.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/blog.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:43	89915/89915	---M-Z	200	added ('OK')	text/html	etag:%222ad2eca-15f3b-5c116b7d23040-gzip%22	https://themes.pixelstrap.com/friendbook/html/blog.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/blog.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:43	3002/3002	---M--	200	added ('OK')	image/jpeg	etag:%222ac8410-bba-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/blog-details.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/blog-details.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Nov%202021%2014:17:42%20GMT	https://themes.pixelstrap.com/friendbook/html/blog-details.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/blog-details.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:44	4443/4443	---M--	200	added ('OK')	image/jpeg	etag:%222ac8413-115b-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/faq.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/faq.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:44	76182/76182	---M-Z	200	added ('OK')	text/html	etag:%222ad2ed6-12996-5c0020468d500-gzip%22	https://themes.pixelstrap.com/friendbook/html/faq.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/faq.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:44	4394/4394	---M--	200	added ('OK')	image/jpeg	etag:%222ac8415-112a-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/career.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/career.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:44	82145/82145	---M-Z	200	added ('OK')	text/html	etag:%222ad2ecc-140e1-5c12cd2fbea80-gzip%22	https://themes.pixelstrap.com/friendbook/html/career.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/career.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:45	3541/3541	---M--	200	added ('OK')	image/jpeg	etag:%222ac8412-dd5-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/career-details.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/career-details.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:45	75184/75184	---M-Z	200	added ('OK')	text/html	etag:%222ad2ecd-125b0-5c118d952a040-gzip%22	https://themes.pixelstrap.com/friendbook/html/career-details.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/career-details.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:45	4305/4305	---M--	200	added ('OK')	image/jpeg	etag:%222ac8411-10d1-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/coming-soon.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/coming-soon.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:45	57042/57042	---M-Z	200	added ('OK')	text/html	etag:%222ad2ece-ded2-5bf61d7095800-gzip%22	https://themes.pixelstrap.com/friendbook/html/coming-soon.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/coming-soon.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:46	4454/4454	---M--	200	added ('OK')	image/jpeg	etag:%222ac8409-1166-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/company/404.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/company/404.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:46	68367/68367	---M-Z	200	added ('OK')	text/html	etag:%222ad2ef2-10b0f-5c00204d3a4c0-gzip%22	https://themes.pixelstrap.com/friendbook/html/404.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/404.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:46	2719/2719	---M--	200	added ('OK')	image/jpeg	etag:%222ac84df-a9f-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/element/typography.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/element/typography.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:46	103151/103151	---M-Z	200	added ('OK')	text/html	etag:%222ad2ef0-192ef-5c18125487200-gzip%22	https://themes.pixelstrap.com/friendbook/html/typography.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/typography.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:47	6700/6700	---M--	200	added ('OK')	image/jpeg	etag:%222ac84e3-1a2c-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/element/widget.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/element/widget.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:47	175954/175954	---M-Z	200	added ('OK')	text/html	etag:%222ad2eeb-2af52-5c0dd677b6a00-gzip%22	https://themes.pixelstrap.com/friendbook/html/sidebar-widgets.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/sidebar-widgets.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:48	3814/3814	---M--	200	added ('OK')	image/jpeg	etag:%222ac8419-ee6-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/element/calendar.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/element/calendar.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:48	67913/67913	---M-Z	200	added ('OK')	text/html	etag:%222ad2ed2-10949-5c0020468d500-gzip%22	https://themes.pixelstrap.com/friendbook/html/element-event-calendar.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/element-event-calendar.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:48	5596/5596	---M--	200	added ('OK')	image/jpeg	etag:%222ac84cc-15dc-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/element/map.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/element/map.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:48	69239/69239	---M-Z	200	added ('OK')	text/html	etag:%222ad2ed3-10e77-5c1f850f77c80-gzip%22	https://themes.pixelstrap.com/friendbook/html/element-map.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/element-map.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:49	2977/2977	---M--	200	added ('OK')	image/jpeg	etag:%222ac841c-ba1-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/element/icons.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/element/icons.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:49	131537/131537	---M-Z	200	added ('OK')	text/html	etag:%222ad2edc-201d1-5c1f7c97c4240-gzip%22	https://themes.pixelstrap.com/friendbook/html/icons.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/icons.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:49	5614/5614	---M--	200	added ('OK')	image/jpeg	etag:%222ac84d2-15ee-5be688e032400%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/element/modal.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/element/modal.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:49	157196/157196	---M-Z	200	added ('OK')	text/html	etag:%222ad2ed4-2660c-5c1f87ce536c0-gzip%22	https://themes.pixelstrap.com/friendbook/html/element-modal.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/element-modal.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:50	5139/5139	---M--	200	added ('OK')	image/jpeg	etag:%222ac851d-1413-5be688de49f80%22	https://themes.pixelstrap.com/friendbook/assets/images/demo/element/buttons.jpg	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/images/demo/element/buttons.jpg	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:50	73616/73616	---M-Z	200	added ('OK')	text/html	etag:%222ad2ed1-11f90-5c1f7fa4d3500-gzip%22	https://themes.pixelstrap.com/friendbook/html/element-button.html	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/html/element-button.html	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:50	89501/89501	---M--	200	added ('OK')	application/javascript	etag:%222568299-15d9d-5bf6103339b80%22	https://themes.pixelstrap.com/friendbook/assets/js/jquery-3.6.0.min.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/jquery-3.6.0.min.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:51	18515/18515	---M--	200	added ('OK')	application/javascript	etag:%222568293-4853-5bf703dc33940%22	https://themes.pixelstrap.com/friendbook/assets/js/popper.min.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/popper.min.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:51	93018/93018	---M--	200	added ('OK')	application/javascript	etag:%222568276-16b5a-5be688e7d3600%22	https://themes.pixelstrap.com/friendbook/assets/js/slick.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/slick.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:51	14972/14972	---M--	200	added ('OK')	application/javascript	etag:%22256824d-3a7c-5c21c1c95b780%22	https://themes.pixelstrap.com/friendbook/assets/js/custom-slick.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/custom-slick.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:52	756/756	---M--	200	added ('OK')	application/javascript	etag:%2225681a8-2f4-5be688e7d3600%22	https://themes.pixelstrap.com/friendbook/assets/js/counter.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/counter.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:52	1805/1805	---M--	200	added ('OK')	application/javascript	etag:%222568171-70d-5bf705e8b8ec0%22	https://themes.pixelstrap.com/friendbook/assets/js/popover.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/popover.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:52	75791/75791	---M--	200	added ('OK')	application/javascript	etag:%222568258-1280f-5be688e7d3600%22	https://themes.pixelstrap.com/friendbook/assets/js/feather.min.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/feather.min.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:53	53248/53248	---M--	200	added ('OK')	application/javascript	etag:%222568254-d000-5bf7307e2c680%22	https://themes.pixelstrap.com/friendbook/assets/js/emojionearea.min.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/emojionearea.min.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:53	150801/150801	---M--	200	added ('OK')	application/javascript	etag:%22256815c-24d11-5be368df972c0%22	https://themes.pixelstrap.com/friendbook/assets/js/bootstrap.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/bootstrap.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
01:17:53	4021/4021	---M--	200	added ('OK')	application/javascript	etag:%22256818b-fb5-5be688e7d3600%22	https://themes.pixelstrap.com/friendbook/assets/js/chatbox.js	C:/My%20Web%20Sites/losmagz/themes.pixelstrap.com/friendbook/assets/js/chatbox.js	(from https://themes.pixelstrap.com/friendbook/html/index.html)
